Tree,Location,Timestamp,Depth,Moisture,Temperature
FB5,Inner,2023-08-02T11:08:00Z,1,0.3,20.7
FB5,Inner,2023-08-02T11:08:00Z,2,11.3,20.3
FB5,Inner,2023-08-02T11:08:00Z,3,9.4,20.2
FB5,Inner,2023-08-02T11:08:00Z,4,24.1,20.2
FB5,Inner,2023-08-02T11:08:00Z,5,25.2,20.3
FB5,Inner,2023-08-02T11:08:00Z,6,37.1,20.3
FB5,Inner,2023-08-02T11:08:00Z,7,NA,20.1
FB5,Inner,2023-08-02T12:08:00Z,1,0.5,20.7
FB5,Inner,2023-08-02T12:08:00Z,2,11.4,20.2
FB5,Inner,2023-08-02T12:08:00Z,3,9.5,20.1
FB5,Inner,2023-08-02T12:08:00Z,4,24.2,20.1
FB5,Inner,2023-08-02T12:08:00Z,5,25.2,20.2
FB5,Inner,2023-08-02T12:08:00Z,6,37.1,20.1
FB5,Inner,2023-08-02T12:08:00Z,7,NA,20
FB5,Inner,2023-08-02T13:08:00Z,1,0.6,21.1
FB5,Inner,2023-08-02T13:08:00Z,2,11.5,20.2
FB5,Inner,2023-08-02T13:08:00Z,3,9.5,20.1
FB5,Inner,2023-08-02T13:08:00Z,4,24.3,20
FB5,Inner,2023-08-02T13:08:00Z,5,25.2,20.2
FB5,Inner,2023-08-02T13:08:00Z,6,37.1,20.1
FB5,Inner,2023-08-02T13:08:00Z,7,NA,19.8
FB5,Inner,2023-08-02T14:08:00Z,1,0.6,21.2
FB5,Inner,2023-08-02T14:08:00Z,2,11.5,20.3
FB5,Inner,2023-08-02T14:08:00Z,3,9.5,20
FB5,Inner,2023-08-02T14:08:00Z,4,24.4,20
FB5,Inner,2023-08-02T14:08:00Z,5,25.2,20.1
FB5,Inner,2023-08-02T14:08:00Z,6,37.2,20.1
FB5,Inner,2023-08-02T14:08:00Z,7,NA,19.8
FB5,Inner,2023-08-02T15:08:00Z,1,0.6,21.2
FB5,Inner,2023-08-02T15:08:00Z,2,11.6,20.3
FB5,Inner,2023-08-02T15:08:00Z,3,9.5,20
FB5,Inner,2023-08-02T15:08:00Z,4,24.4,20
FB5,Inner,2023-08-02T15:08:00Z,5,25.2,20.1
FB5,Inner,2023-08-02T15:08:00Z,6,37.2,20.1
FB5,Inner,2023-08-02T15:08:00Z,7,NA,19.8
FB5,Inner,2023-08-02T16:08:00Z,1,0.7,21.2
FB5,Inner,2023-08-02T16:08:00Z,2,11.6,20.5
FB5,Inner,2023-08-02T16:08:00Z,3,9.5,20
FB5,Inner,2023-08-02T16:08:00Z,4,24.4,20
FB5,Inner,2023-08-02T16:08:00Z,5,25.2,20.1
FB5,Inner,2023-08-02T16:08:00Z,6,37.2,20.1
FB5,Inner,2023-08-02T16:08:00Z,7,NA,19.8
