Tree,Location,Timestamp,Depth,Moisture,Temperature
FB8,Inner,2023-08-16T10:03:00Z,1,19.9,18.7
FB8,Inner,2023-08-16T10:03:00Z,2,27.4,19
FB8,Inner,2023-08-16T10:03:00Z,3,23,19.2
FB8,Inner,2023-08-16T10:03:00Z,4,40.7,19.3
FB8,Inner,2023-08-16T10:03:00Z,5,15.7,19.6
FB8,Inner,2023-08-16T10:03:00Z,6,38.2,19
FB8,Inner,2023-08-16T10:03:00Z,7,NA,19.7
FB8,Inner,2023-08-16T11:03:00Z,1,19.8,18.7
FB8,Inner,2023-08-16T11:03:00Z,2,27.4,19
FB8,Inner,2023-08-16T11:03:00Z,3,23,19.3
FB8,Inner,2023-08-16T11:03:00Z,4,40.8,19.3
FB8,Inner,2023-08-16T11:03:00Z,5,15.8,19.6
FB8,Inner,2023-08-16T11:03:00Z,6,38.2,19
FB8,Inner,2023-08-16T11:03:00Z,7,NA,19.7
FB8,Inner,2023-08-16T12:03:00Z,1,19.7,18.7
FB8,Inner,2023-08-16T12:03:00Z,2,27.4,19
FB8,Inner,2023-08-16T12:03:00Z,3,23,19.3
FB8,Inner,2023-08-16T12:03:00Z,4,40.7,19.3
FB8,Inner,2023-08-16T12:03:00Z,5,15.7,19.5
FB8,Inner,2023-08-16T12:03:00Z,6,38.1,19
FB8,Inner,2023-08-16T12:03:00Z,7,NA,19.7
FB8,Inner,2023-08-16T13:03:00Z,1,19.7,18.8
FB8,Inner,2023-08-16T13:03:00Z,2,27.4,19
FB8,Inner,2023-08-16T13:03:00Z,3,22.9,19.2
FB8,Inner,2023-08-16T13:03:00Z,4,40.7,19.3
FB8,Inner,2023-08-16T13:03:00Z,5,15.7,19.6
FB8,Inner,2023-08-16T13:03:00Z,6,38.1,19
FB8,Inner,2023-08-16T13:03:00Z,7,NA,19.7
FB8,Inner,2023-08-16T14:03:00Z,1,19.7,19
FB8,Inner,2023-08-16T14:03:00Z,2,27.4,19
FB8,Inner,2023-08-16T14:03:00Z,3,22.9,19.2
FB8,Inner,2023-08-16T14:03:00Z,4,40.7,19.3
FB8,Inner,2023-08-16T14:03:00Z,5,15.7,19.6
FB8,Inner,2023-08-16T14:03:00Z,6,38,19.1
FB8,Inner,2023-08-16T14:03:00Z,7,NA,19.7
FB8,Inner,2023-08-16T15:03:00Z,1,19.6,19
FB8,Inner,2023-08-16T15:03:00Z,2,27.4,19
FB8,Inner,2023-08-16T15:03:00Z,3,22.9,19.3
